Name	Kind	Camp	Series	Treasure	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Level1	Skill2	Level2	Skill3	Level3	Skill4	Level4	AruraSkill	AruraSkillLevel	PassSkill	PassSkillLevel	ExpNumber	ExpParam	LifeParam	LifeReplenish	ARParam	DefenseParam	MinDamageParam	MaxDamageParam	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	FireResist	ColdResist	LightResist	PoisonResist	PhysicsResist	FireResistMax	ColdResistMax	LightResistMax	PoisonResistMax	PhysicsResistMax	ReviveFrame	Stature	DropRateFile	AIMaxTime	TypeNpc	RateBoss	ShareDame	PencentDameAdd	NumObjT	DirObjT
§ång Nh©n	0	5	1	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	2000000	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100		6						
§ång Nh©n	0	5	2	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	2000000	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100		6						
§ång Nh©n	0	5	3	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	2000000	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100		6						
§ång Nh©n	0	5	4	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	2000000	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100		6						
Méc Nh©n 	0	5	0	1			261				enemy171	0	0	0	0	0	36	36	35	11	15	12		0		0		0		0						0	6015	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
Méc Nh©n 	0	5	1	1			261				enemy171	0	0	0	0	0	36	36	35	11	15	12		0		0		0		0						0	6015	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
Méc Nh©n 	0	5	2	1			261				enemy171	0	0	0	0	0	36	36	35	11	15	12		0		0		0		0						0	6015	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
Méc Nh©n 	0	5	3	1			261				enemy171	0	0	0	0	0	36	36	35	11	15	12		0		0		0		0						0	6015	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
Méc Nh©n 	0	5	4	1			261				enemy171	0	0	0	0	0	36	36	35	11	15	12		0		0		0		0						0	6015	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
§ång Nh©n	0	5	0	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	15232	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
§ång Nh©n	0	5	1	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	15232	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
§ång Nh©n	0	5	2	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	15232	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
§ång Nh©n	0	5	3	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	15232	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
§ång Nh©n	0	5	4	1			262				enemy172	0	0	0	0	0	28	28	35	12	19	14		0		0		0		0						0	15232	0	0	0	0	0	6	6	25	25	200	100	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	1080	100		6						
C©y Hoa §¨ng	3	6	0	0			249				passerby204	0	0	0	0	0	22	30	20	11	10	10																				0																													100								
Qu¶ Huy Hoµng	3	5	0	0			249				passerby205	0	0	0	0	0	22	30	20	11	10	10														0	1																																		50		200	2	0	0	0		
C©y Hoµng Kim	3	6	0	0			0				passerby206	0	0	0	0	0	22	30	20	11	10	10		0		0		0		0						0	1000000	10	0	0	0	0	0	0	0	0	400	100	700	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	50		200	2	0	0	0		
Qu¶ Hoµng Kim	3	6	0	0			249				passerby207	0	0	0	0	0	22	30	20	11	10	10														0	1																																		100		200	2	0	0	0		
C©y B¸ch Qu¶	0	5	0	5			0				caynguqua	0	0	0	0	0	40	39	33	12	24	20														0	2000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	1	5			165				enemy198	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	2	5			263				enemy197	0	0	0	0	0	28	30	28	11	16	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	3	5			165				enemy197	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	4	5			165				enemy197	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	0	5			198				enemy197	0	0	0	0	0	40	39	33	12	24	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	1	5			165				enemy197	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	2	5			263				enemy197	0	0	0	0	0	28	30	28	11	16	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	3	5			165				enemy197	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
C©y Th«ng Gi¸ng Sinh	0	5	4	5			165				enemy197	0	0	0	0	0	37	38	20	11	10	20														0	5000000	10	0	1500	100	200	0	0	0	0	700	100	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	9999999	100		3	2	0	0	0		
Boss GiÆc Ngo¹i X©m	0	5	0	16			165				boss026	0	0	0	0	0	37	38	20	11	10	10	345	10	347	10	349	10	353	10						0	2000000	10	0	1500	100	200	12	12	18	18	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossgiacngoaixam.ini	3	2	0	19	0		
Boss GiÆc Ngo¹i X©m	0	5	1	16			165				boss037	0	0	0	0	0	37	38	20	11	10	10	302	10	355	10	359	10	361	10						0	2000000	10	0	1500	100	200	12	12	18	18	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossgiacngoaixam.ini	3	2	0	19	0		
Boss GiÆc Ngo¹i X©m	0	5	2	16			263				boss040	0	0	0	0	0	28	30	28	11	16	13	370	10	374	10	377	10	378	10						0	2000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossgiacngoaixam.ini	3	2	0	19	0		
Boss GiÆc Ngo¹i X©m	0	5	3	16			165				boss070	0	0	0	0	0	37	38	20	11	10	10	362	10	389	10	367	10	365	10						0	2000000	10	0	1500	100	200	12	12	18	18	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossgiacngoaixam.ini	3	2	0	19	0		
Boss GiÆc Ngo¹i X©m	0	5	4	16			165				boss072	0	0	0	0	0	37	38	20	11	10	10	380	10	382	10	384	10	385	10						0	2000000	10	0	1500	100	200	12	12	18	18	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossgiacngoaixam.ini	3	2	0	19	0		
§éc C« Thiªn Phong	0	5	0	32			263				boss032	0	0	0	0	0	28	30	28	11	16	13	345	20	347	20	349	20	353	20						0	16000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossdocco.ini	3	1	0	149	100		
§éc C« Thiªn Phong	0	5	1	32			263				boss032	0	0	0	0	0	28	30	28	11	16	13	302	20	355	20	359	20	361	20						0	16000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossdocco.ini	3	1	0	149	100		
§éc C« Thiªn Phong	0	5	2	32			263				boss032	0	0	0	0	0	28	30	28	11	16	13	370	20	374	20	377	20	378	20						0	16000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossdocco.ini	3	1	0	149	100		
§éc C« Thiªn Phong	0	5	3	32			263				boss032	0	0	0	0	0	28	30	28	11	16	13	362	20	389	20	367	20	365	20						0	16000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossdocco.ini	3	1	0	149	100		
§éc C« Thiªn Phong	0	5	4	32			263				boss032	0	0	0	0	0	28	30	28	11	16	13	380	20	382	20	384	20	385	20						0	16000000	10	0	1500	100	200	12	12	15	15	700	300	400	1	50	25	25	25	25	30	50	0	0	0	0	0	0	0	75	75	75	75	75	99999999	100	\settings\droprate\bossdocco.ini	3	1	0	149	100		
Phong S¬n Sø Gi¶	3	6	0								enemy164	0	0	0	0	0	30	35																								200					300		400																						100		25						
Phong S¬n Sø Gi¶	3	6	0								enemy168	0	0	0	0	0	30	35																													300		400																						100		25						
Thá Tr¾ng	3	6	0	0			249				ani068	0	0	0	0	0	22	30	20	11	10	10																				0																													50								
B¸nh Sinh NhËt	3	6	0	0			249				passerby351	0	0	0	0	0	22	30	20	11	10	10																				0																													100								
TËt Phong	0	5	0	1			238				enemy205	0	0	0	0	0	37	38	20	11	10	10	408	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Phong	0	5	1	1			238				enemy205	0	0	0	0	0	37	38	20	11	10	10	402	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Phong	0	5	2	1			238				enemy205	0	0	0	0	0	37	38	20	11	10	10	405	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Phong	0	5	3	1			238				enemy205	0	0	0	0	0	37	38	20	11	10	10	403	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Phong	0	5	4	1			238				enemy205	0	0	0	0	0	37	38	20	11	10	10	404	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Vò	0	5	0	1			238				enemy048	0	0	0	0	0	37	38	20	11	10	10	408	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Vò	0	5	1	1			238				enemy048	0	0	0	0	0	37	38	20	11	10	10	402	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Vò	0	5	2	1			238				enemy048	0	0	0	0	0	37	38	20	11	10	10	405	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Vò	0	5	3	1			238				enemy048	0	0	0	0	0	37	38	20	11	10	10	403	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Vò	0	5	4	1			238				enemy048	0	0	0	0	0	37	38	20	11	10	10	404	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Viªm	0	5	0	1			238				enemy069	0	0	0	0	0	37	38	20	11	10	10	408	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Viªm	0	5	1	1			238				enemy069	0	0	0	0	0	37	38	20	11	10	10	402	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Viªm	0	5	2	1			238				enemy069	0	0	0	0	0	37	38	20	11	10	10	405	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Viªm	0	5	3	1			238				enemy069	0	0	0	0	0	37	38	20	11	10	10	403	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
TËt Viªm	0	5	4	1			238				enemy069	0	0	0	0	0	37	38	20	11	10	10	404	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Tr­ Yªu	0	5	0	8			60				ani018	0	0	0	0	0	24	33	20	11	10	10	408	4	406	5	406	5	406	5						0	1600000	10	5000	5000	500	500	20	20	18	18	700	500	400	1	50	25	25	25	25	30	50	0	0	0	0	0	500	0	50	50	50	500	50	99999999	100	\settings\droprate\bosstruyeu.ini	6	2	0	0	800		
Tr­ Yªu	0	5	1	8			60				ani018	0	0	0	0	0	24	33	20	11	10	10	402	4	406	5	406	5	406	5						0	1600000	10	5000	5000	500	500	20	20	18	18	700	500	400	1	50	25	25	25	25	30	50	0	0	0	0	0	500	0	50	50	50	500	50	99999999	100	\settings\droprate\bosstruyeu.ini	6	2	0	0	800		
Tr­ Yªu	0	5	2	8			60				ani018	0	0	0	0	0	24	33	20	11	10	10	405	4	406	5	406	5	406	5						0	1600000	10	5000	5000	500	500	20	20	18	18	700	500	400	1	50	25	25	25	25	30	50	0	0	0	0	0	500	0	50	50	50	500	50	99999999	100	\settings\droprate\bosstruyeu.ini	6	2	0	0	800		
Tr­ Yªu	0	5	3	8			60				ani018	0	0	0	0	0	24	33	20	11	10	10	403	4	406	5	406	5	406	5						0	1600000	10	5000	5000	500	500	20	20	18	18	700	500	400	1	50	25	25	25	25	30	50	0	0	0	0	0	500	0	50	50	50	500	50	99999999	100	\settings\droprate\bosstruyeu.ini	6	2	0	0	800		
Tr­ Yªu	0	5	4	8			60				ani018	0	0	0	0	0	24	33	20	11	10	10	404	4	406	5	406	5	406	5						0	1600000	10	5000	5000	500	500	20	20	18	18	700	500	400	1	50	25	25	25	25	30	50	0	0	0	0	0	500	0	50	50	50	500	50	99999999	100	\settings\droprate\bosstruyeu.ini	6	2	0	0	800		
ThÇn BÝ Th­¬ng Nh©n	3	6	0								passerby184	0	0	0	0	0	28	30																													300		400													0									100		25						
DiÖp TiÕp Mü 	3	6	0								enemy047	0	0	0	0	0	30	33																																												300		400							100								
Tr­¬ng §Çu B­u	0	5	4	20			160				enemy085	0	0	0	0	0	27	28					404	1	404	1	404	1	404	1					1	0	1000	10	700	0	100	100	12	12	15	15	350	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tèng ViÔn Thµnh	3	6	0								enemy047	0	0	0	0	0	30	33																																												300		400							100								
HuyÕt Ma Hæ	0	5	2	20			160				ani002	0	0	0	0	0	27	28					405	1	405	1	405	1	405	1					1	0	10000	10	700	0	100	100	12	12	15	15	350	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
ThÝch Kh¸ch Kim Quèc	0	5	3	20			160				enemy173	0	0	0	0	0	27	28					403	16	403	16	403	16	403	16					1	0	20000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tiªu T­íng Qu©n	3	6	0								enemy017	0	0	0	0	0	30	33																																												300		400							100								
Tõ Chung §¹i S­	3	6	0								boss003	0	0	0	0	0	30	33																																												300		400							100								
Thµnh Kh«n	0	5	1	20			160				enemy086	0	0	0	0	0	27	28					402	16	402	16	402	16	402	16					1	0	20000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Thµnh §¹i Qu©n	3	6	0								enemy091	0	0	0	0	0	30	33																																												300		400							100								
LiÔu Tè Tè	0	5	0	20			160				enemy056	0	0	0	0	0	27	28					408	16	408	16	408	16	408	16					1	0	30000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tr­ Bµ Bµ	3	6	0								enemy151	0	0	0	0	0	30	33																																												300		400							100								
Chóc Tó Thanh	3	6	0								passerby030	0	0	0	0	0	30	33																																												300		400							100								
Hµ Mé TuyÕt	3	6	0								enemy093	0	0	0	0	0	30	33																																												300		400							100								
§Þch H¹o Nhiªn	0	5	0	20			160				enemy086	0	0	0	0	0	27	28					408	18	408	18	408	18	408	18					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
§Þch H¹o Nhiªn	0	5	1	20			160				enemy086	0	0	0	0	0	27	28					402	18	402	18	402	18	402	18					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
§Þch H¹o Nhiªn	0	5	2	20			160				enemy086	0	0	0	0	0	27	28					405	18	405	18	405	18	405	18					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
§Þch H¹o Nhiªn	0	5	3	20			160				enemy086	0	0	0	0	0	27	28					403	18	403	18	403	18	403	18					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
§Þch H¹o Nhiªn	0	5	4	20			160				enemy086	0	0	0	0	0	27	28					404	18	404	18	404	18	404	18					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
C« D­ TÈu	3	6	0								enemy100	0	0	0	0	0	30	33																																												300		400							100								
Vâ L©m Minh Chñ	3	6	0								passerby178	0	0	0	0	0	30	33																																												300		400							100								
Tµo Hïng	0	5	0	20			160				enemy204	0	0	0	0	0	27	28					408	20	408	20	408	20	408	20					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tµo Hïng	0	5	1	20			160				enemy204	0	0	0	0	0	27	28					402	20	402	20	402	20	402	20					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tµo Hïng	0	5	2	20			160				enemy204	0	0	0	0	0	27	28					405	20	405	20	405	20	405	20					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tµo Hïng	0	5	3	20			160				enemy204	0	0	0	0	0	27	28					403	20	403	20	403	20	403	20					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
Tµo Hïng	0	5	4	20			160				enemy204	0	0	0	0	0	27	28					404	20	404	20	404	20	404	20					1	0	45000	10	5000	1000	100	100	12	12	15	15	800	100	1500	1	50	25	25	25	25	30	50	0	0	13	-1	32	13	13	75	75	18	75	75	18	100		6	2	0	0	0		
	2	6	5	0							yanhua	0	0	0	0	0	23	23																													400		700													0									100		36						
C©y §µo	2	6	5	0							passerby238	0	0	0	0	0	19	19																													400		700													0									100		36						
C©y Mai	2	6	5	0							passerby239	0	0	0	0	0	19	19																													400		700													0									100		36						
Qu¶n Lý L·nh §Þa	3	6	0								enemy079	0	0	0	0	0	30	33																																												300		400							100								
Qu¶n Lý Thi §Êu	3	6	0								enemy074	0	0	0	0	0	30	33																																												300		400							100								
C«ng B×nh Tö	3	6	0								passerby094	0	0	0	0	0	30	33																																												300		400							100								
NguyÖt L·o	3	6	0								passerby192	0	0	0	0	0	30	33																																												300		400							100								
V¹n Sù Th«ng	3	6	0								enemy046	0	0	0	0	0	30	33																																												300		400							100								
Phong Kú tiªu chÝ 	3	6	0								passerby201	0	0	0	0	0	30	33																																												300		400							100								
C¸nh tr¾ng	3	6	0								boss010	0	0	0	0	0	30	33																																												300		400							100								
Sø Gi¶ Phong Kú	3	6	0								passerby181	0	0	0	0	0	30	33																																												300		400							100								
Tr­êng Th­¬ng	0	5	0	1			238				enemy137	0	0	0	0	0	37	38	20	11	10	10	408	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Tr­êng Th­¬ng	0	5	1	1			238				enemy137	0	0	0	0	0	37	38	20	11	10	10	402	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Tr­êng Th­¬ng	0	5	2	1			238				enemy137	0	0	0	0	0	37	38	20	11	10	10	405	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Tr­êng Th­¬ng	0	5	3	1			238				enemy137	0	0	0	0	0	37	38	20	11	10	10	403	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Tr­êng Th­¬ng	0	5	4	1			238				enemy137	0	0	0	0	0	37	38	20	11	10	10	404	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Phi Liªm	0	5	0	1			238				enemy140	0	0	0	0	0	37	38	20	11	10	10	408	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Phi Liªm	0	5	1	1			238				enemy140	0	0	0	0	0	37	38	20	11	10	10	402	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Phi Liªm	0	5	2	1			238				enemy140	0	0	0	0	0	37	38	20	11	10	10	405	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Phi Liªm	0	5	3	1			238				enemy140	0	0	0	0	0	37	38	20	11	10	10	403	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
Phi Liªm	0	5	4	1			238				enemy140	0	0	0	0	0	37	38	20	11	10	10	404	4	406	5	406	5	406	5					1	3000	32000	10	1000	0	0	0	6	6	25	25	350	40	350	1	35	25	25	25	20	10	50	0	0	0	0	0	0	0	50	50	50	50	50	90	100		12	0	10	0	0		
