ID	STRING
11723	唐门庄丁：不对不对，为什么不去问问那些猴子呢？
11724	唐门庄丁：不错，最后一卦是“西北与西南”：
11725	唐门庄丁：错了，别以为人一定比猴子聪明，说不定它们比你知道得还多呢！
11726	唐门庄丁：三卦你全都答对了，这是你要的紫色竹杖。如果你三柄竹杖都已拿齐，就可以去交给出口的人，顺利过关了。
11727	系统：请重新在竹海三关入口处接受任务。
11728	系统：请重新在竹海三关入口处接受任务。
11729	唐门庄丁：拿到青色竹杖再来找我。
11730	唐门庄丁：拿到白色竹杖再来找我。
11731	唐门庄丁：答对我的三卦，就可以得到<color=Red>紫色竹杖<color>，听好了：
11732	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11733	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
11734	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11735	唐门庄丁：不要乱跑，小心猴子咬人。
11736	第一卦是“正南与正东”：
11737	唐门庄丁：第一卦就答错了，也许那些猴子们会告诉你。
11738	唐门庄丁：对了，第二卦是“东南与正北”：
11739	唐门庄丁：不对不对，为什么不去问问那些猴子呢？
11740	唐门庄丁：不错，最后一卦是“西北与西南”：
11741	唐门庄丁：错了，别以为人一定比猴子聪明，说不定它们比你知道得还多呢！
11742	唐门庄丁：三卦你全都答对了，这是你要的紫色竹杖。如果你三柄竹杖都已拿齐，就可以去交给出口的人，顺利过关了。
11743	唐门庄丁：请在竹海三关入口处接受任务。
11744	唐门庄丁：拿到了青色竹杖再来找我。
11745	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11746	唐门庄丁：九宫阵有九个格子，倘若每个格子填上适当的数字，就能够使填充后不论纵横斜角，每三个数字相加都是十五，你知道怎么填吗？第一行：
11747	唐门庄丁：先找到<color=Red>青色竹杖<color>再来找我。
11748	唐门庄丁：不对，这四周的<color=Red>大马猴、大野猴<color>可比你聪明啊，它们都知道呢！
11749	唐门庄丁：答对了，那第二行呢？
11750	唐门庄丁：不对，还是去问问这四周的<color=Red>大马猴、大野猴<color>吧！
11751	唐门庄丁：不错，那最后一行该怎么填：
11752	唐门庄丁：不对，为什么不去问问这四周的<color=Red>大马猴、大野猴<color>呢？
11753	唐门庄丁：很好，你全都答对了。白色竹杖给你，可别弄丢了！去第三关找另一个庄丁拿<color=Red>紫色竹杖<color>吧。
11754	唐门庄丁：竹杖验过无误，现在请回答一个问题。
11755	唐门庄丁：先找到<color=Red>青色竹杖<color>再来找我。
11756	唐门庄丁：要想顺利过关，你必须拿齐三柄竹杖，然后交给出口的人。
11757	唐门庄丁：你怎么能把竹杖乱扔到竹林里？我替你捡回来了，可别再乱扔了啊！
11758	唐门庄丁：在这里时间长了，才知道原来这些大马猴、大野猴也是通人性的。
11759	唐门庄丁：九宫阵有九个格子，倘若每个格子填上适当的数字，就能够使填充后不论纵横斜角，每三个数字相加都是十五，你知道怎么填吗？第一行：
11760	唐门庄丁：不对，这四周的<color=Red>大马猴、大野猴<color>可比你聪明啊，它们都知道呢！
11761	唐门庄丁：答对了，那第二行呢？
11762	唐门庄丁：不对，还是去问问这四周的<color=Red>大马猴、大野猴<color>吧！
11763	唐门庄丁：不错，那最后一行该怎么填：
11764	唐门庄丁：不对，为什么不去问问这四周的<color=Red>大马猴、大野猴<color>呢？
11765	唐门庄丁：很好，你全都答对了。白色竹杖给你，去第三关找另一个庄丁拿<color=Red>紫色竹杖<color>吧。
11766	唐门庄丁：想成为本门弟子，你必须通过竹海三关，这里是出口，入口在前面。
11767	唐门庄丁：你必须通过竹海三关，想办法得到青白紫三柄竹杖，才能成为本门弟子。
11768	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11769	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11770	唐门庄丁：你已经顺利通关，大家以后就是同门兄弟了！
11771	系统：真糟糕！你不小心把青色竹杖给弄丢了，如果要通过竹海三关，你必须得到青色竹杖，否则只能重新过关。
11772	系统：真糟糕！你不小心把白色竹杖给弄丢了，如果要通过竹海三关，你必须得到白色竹杖，否则只能重新过关。
11773	系统：真糟糕！你不小心把紫色竹杖给弄丢了，如果要通过竹海三关，你必须得到紫色竹杖，否则只能重新过关。
11774	系统：请重新在竹海三关入口处接受任务。
11775	系统：请重新在竹海三关入口处接受任务。
11776	系统：请重新在竹海三关入口处接受任务。
11777	唐门庄丁：要想加入本门，必须闯过<color=Red>竹海三关<color>，你要闯关吗？
11778	唐门庄丁：第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到。
11779	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11780	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11781	唐门庄丁：本门不欢迎陌生人随意进出。
11782	唐门庄丁：在<color=Red>竹海三关<color>里你要想办法得到<color=Red>青白紫三柄竹杖<color>，然后交给出口的人，才能算是过关。
11783	第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。
11784	唐门庄丁：只有找到青白紫三柄竹杖后出关，才能加入本门。如果你现在退出，下次再进入竹海三关就必须重新开始，你真的要放弃吗？
11785	唐门庄丁：第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。得到三柄竹杖后交给<color=Red>出口的庄丁<color>，才能算是过关。
11786	唐门庄丁：大家都是同门兄弟，你不必再闯这里面的竹海三关了！
11787	唐门庄丁：本门以暗器和陷阱独步天下，江湖人谁也不敢小觑了咱们！日后行走江湖，可不要堕了本门的威风！
11788	唐门庄丁：要想加入本门，必须闯过<color=Red>竹海三关<color>，你要闯关吗？
11789	唐门庄丁：本门需要的是一些头脑灵活、做事不循规蹈矩、敢于突破常规的人，你不适合本门，还是另投别的门派吧！
11790	唐门庄丁：你是五毒教的人吗？本门与贵教素无来往，不知有何贵干？虽然听说贵教使毒下蛊的手段天下一流，但是本门却不怕，倘若贵教有什么企图，恐怕在本门的暗器底下也讨不了好去！
11791	唐门庄丁：在<color=Red>竹海三关<color>里你要想办法得到<color=Red>青白紫三柄竹杖<color>，然后交给出口的人，才能算是过关。
11792	第一柄<color=Red>青色竹杖<color>你要打败第一关里的<color=Red>大马猴<color>才能得到，想得到<color=Red>白色竹杖<color>你必须去第二关找一个<color=Red>庄丁<color>，最后一柄<color=Red>紫色竹杖<color>在第三关的<color=Red>庄丁<color>手上。
11793	唐门庄丁：本门不欢迎陌生人随意进出。
11794	正东为雷
11795	正南为火
11796	正西为沼
11797	正北为水
11798	东南为风
11799	东北为山
11800	西南为地
11801	西北为天
11802	正东为雷
11803	正南为火
11804	正西为沼
11805	正北为水
11806	东南为风
11807	东北为山
11808	西南为地
11809	西北为天
11810	二四为肩
11811	六八为足
11812	左三右七
11813	戴九履一
11814	五居中央
11815	二四为肩
11816	六八为足
11817	左三右七
11818	戴九履一
11819	五居中央
11820	唐不染：<color=Red>火器房<color>的<color=Red>唐云<color>师叔真可怜，两年前，一伙来历不明的人绑架了他的独生子小川，要挟他交出本门秘笈<color=Red>《火器谱》<color>。
11821	唐云师叔不敢违背门规，结果第二天那伙人就送来了小川的手臂，师叔只有这么一个儿子，肝胆俱裂之下不得已交出了《火器谱》。可是没想到换来的却是小川的尸首，师叔伤痛欲绝，发誓一定要手刃仇敌。
11822	但是由于唐云师叔泄漏了唐门秘笈，必须接受门规处罚，所以他终生不能再离开唐门半步，此仇此恨恐怕今生都报不了了！
11823	玩家：我已经找到了绑架唐云师叔儿子的匪徒，夺回了<color=Red>《火器谱》<color>。
11824	唐不染：太好了，<color=Red>唐云<color>师叔一定会感到欣慰的，你快去把<color=Red>《火器谱》<color>交给他，他就在<color=Red>火器房<color>里。
11825	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11826	唐不染：你能帮唐云师叔洗脱冤屈，看来我要对你刮目相看了！
11827	唐不染：我一直想出去走走，但是爹老是不同意。
11828	唐不染：这祭祖厅是本门拜祭列祖列宗的地方，寻常人等不得擅入！
11829	唐不染：唐云师叔曾经说过，不管是谁，只要能帮他报杀子之仇，夺回<color=Red>《火器谱》<color>，他会倾尽所有报答这个人。
11830	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11831	唐不染：这祭祖厅是本门拜祭列祖列宗的地方，寻常人等不得擅入！
11832	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11833	唐不染：你能帮唐云师叔洗脱冤屈，看来我要对你刮目相看了！
11834	唐不染：我一直想出去走走，但是爹老是不同意。
11835	唐不染：<color=Red>火器房<color>的<color=Red>唐云<color>师叔真可怜，两年前，一伙来历不明的人绑架了他的独生子小川，要挟他交出本门秘笈<color=Red>《火器谱》<color>。
11836	唐云师叔不敢违背门规，结果第二天那伙人就送来了小川的手臂，师叔只有这么一个儿子，肝胆俱裂之下不得已交出了《火器谱》。可是没想到换来的却是小川的尸首，师叔伤痛欲绝，发誓一定要手刃仇敌。
11837	但是由于唐云师叔泄漏了唐门秘笈，必须接受门规处罚，所以他终生不能再离开唐门半步，此仇此恨恐怕今生都报不了了！
11838	唐不染：唐云师叔曾经说过，不管是谁，只要能帮他报杀子之仇，夺回<color=Red>《火器谱》<color>，他会倾尽所有报答这个人。
11839	唐不染：我已暗中探察过，那伙绑匪好像经常出没在<color=Red>青城山东边白云洞<color>一带。
11840	玩家：我已经找到了绑架唐云师叔儿子的匪徒，夺回了<color=Red>《火器谱》<color>。
11841	唐不染：太好了，<color=Red>唐云<color>师叔一定会感到欣慰的，你快去把<color=Red>《火器谱》<color>交给他，他就在<color=Red>火器房<color>里。
11842	唐云：你帮我报此大仇，你要什么，我一定全力帮你。
11843	唐云：江湖险诈，你孤身一人行走江湖，要多加小心！
11844	唐云：小川，我可怜的孩子……此仇此恨，一天不报，我死不瞑目！
11845	玩家：唐云师叔，我已经找到那些绑匪，替你报了仇，这是夺回的《火器谱》，只要你把它交给掌门，就不会再受责罚了。
11846	唐云：呜呜呜……我总算等到这一天了，你说，你要什么，我全都给你。
11847	唐云：小川，我可怜的孩子……此仇此恨，一天不报，我死不瞑目！
11848	唐云：你帮我报此大仇，你说，你要什么，我全都给你。
11849	唐云：江湖险诈，你孤身一人行走江湖，要多加小心！
11850	玩家：唐云师叔，我已经找到那些绑匪，替你报了仇，这是夺回的《火器谱》，只要你把它交给掌门，就不会再受责罚了。
11851	唐云：呜呜呜……我总算等到这一天了，你说，你要什么，我全都给你。
11852	系统：真糟糕！你不小心把《火器谱》给弄丢了，如果要完成此任务，你必须得到《火器谱》。
11853	系统：请重新在祭祖厅唐不染处接受任务。
11854	唐仇：这不是幽妹妹的金项圈吗？怎么、怎么会在你这里？
11855	玩家：这是师姑叫我交给掌门的，她已经原谅掌门了。
11856	唐仇：幽妹妹她真的原谅我了？她真的愿意回家了？是你说服她的吗？
11857	玩家：这件事是大师兄安排的，弟子并没有做什么。
11858	唐仇：不管怎么说，你帮为师解开了这辈子最大的心结，功劳不小，为师绝不会亏待你。
11859	玩家：掌门，我在竹丝洞里之找到了这把破剑，它不会就是传说中的七星绝命剑吧？
11860	唐仇：不错，这正是七星绝命剑！别看它残破，它的价值就在于你对它的取舍。你放弃金钱和宝藏而选择它，说明你在面对诱惑的时候，仍能保持对本门的忠诚，很好！很好！你已经通过考验，可以顺利出师了！
11861	你已经被封为唐门的千手神卫，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行客也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
11862	唐仇：我要的七星绝命剑呢？
11863	玩家：………………
11864	唐仇：你如此经不起金银财宝的诱惑，我怎么放心让你出师呢？说不定有一天你会为了更大的利益，而背叛本门！
11865	唐仇：看你诚心悔过，我就再给你一次机会，你再去闯一次竹丝洞，取回七星绝命剑。
11866	唐仇：悔过不是说说就算的，把钱交出来之前，不要跟我说话。
11867	唐仇：哼！我就再给你一次机会，你再去闯一次竹丝洞，取回七星绝命剑。
11868	唐仇：混帐家伙！立刻交出40000两银子，滚回竹丝洞去把七星绝命剑给我取回来！。
11869	唐仇：你这次回来，是想重返唐门吗？
11870	唐仇：你在本门学艺多时，为师要考一考你，东面竹林深处有一个<color=Red>竹丝洞<color>，如果你能够在<color=Red>竹丝洞<color>中取得一把<color=Red>七星绝命剑<color>，就可以顺利出师了。
11871	唐仇：本门技艺从不外传，倘若门下弟子有人敢泄漏绝技，必按门规处置，绝不轻饶！
11872	唐仇：不知幽妹妹过得可好？唉！直到今天，她仍然不肯原谅我这个哥哥……
11873	唐仇：你帮为师解开了这辈子最大的心结，为师绝不会亏待你。
11874	唐仇：只要你能够在<color=Red>竹丝洞<color>中取回一把<color=Red>七星绝命剑<color>，就算通过出师考验了。
11875	唐仇：你出师后要好自为之，不可让人小瞧了本门的功夫！
11876	唐仇：世人都把我唐门看成龙潭虎穴，把我唐仇看成喜怒无常的魔头，哼！又有什么关系！总比那些自诩名门正派的沽名钓誉之徒好上千倍万倍！
11877	玩家：是。弟子在江湖上深感学无止境，希望能够再次向各位叔伯学习。
11878	唐仇：随时回来都没关系，不过为表你诚意，你先打一套装备来帮助一下师弟们吧。
11879	唐仇：共计孔雀翎、绛纱袍、通天冠、天蚕护腕、天蚕腰带、羊脂白玉、九节菖蒲鞋、钻石戒指、绿翡翠护身符各一件交给唐鹤就行了。
11880	玩家：我想再自己闯荡一段时间。
11881	唐仇：既是这样，你自己小心保重。
11882	掌门生气了，你应该怎么做呢？
11883	唐仇：混帐！立刻交出40000两银子，滚回竹丝洞去把七星绝命剑给我取回来！
11884	唐仇：看你诚心悔过，我就再给你一次机会，你立刻交20000两银子出来，再闯一次竹丝洞，取回七星绝命剑。
11885	唐仇：世人都把我唐门看成龙潭虎穴，把我唐仇看成喜怒无常的魔头，哼！又有什么关系！总比那些自诩名门正派的沽名钓誉之徒好上千倍万倍！
11886	唐仇：本门技艺从不外传，倘若门下弟子有人敢泄漏绝技，必按门规处置，绝不轻饶！
11887	唐仇：不知幽妹妹过得可好？唉！直到今天，她仍然不肯原谅我这个哥哥……
11888	唐仇：你帮为师解开了这辈子最大的心结，为师绝不会亏待你。
11889	唐仇：只要你能够在<color=Red>竹丝洞<color>中取回一把<color=Red>七星绝命剑<color>，就算通过出师考验了。
11890	唐仇：你出师后要好自为之，不可让人小瞧了本门的功夫！
11891	唐仇：这不是幽妹妹的金项圈吗？怎么、怎么会在你这里？
11892	玩家：这是师姑叫我交给掌门的，她已经原谅掌门了。
11893	唐仇：幽妹妹她真的原谅我了？她真的愿意回家了？是你说服她的吗？
11894	玩家：这件事是大师兄安排的，弟子并没有做什么。
11895	唐仇：不管怎么说，你帮为师解开了这辈子最大的心结，功劳不小，为师绝不会亏待你。
11896	系统：真糟糕！你不小心把金项圈给弄丢了，如果要完成此任务，你必须得到金项圈。
11897	系统：请重新在议事大厅唐一尘处接受任务。
11898	唐仇：你在本门学艺多时，为师要考一考你，东面竹林深处有一个<color=Red>竹丝洞<color>，如果你能够在<color=Red>竹丝洞<color>中取得一把<color=Red>七星绝命剑<color>，就可以顺利出师了。
11899	玩家：掌门，我在竹丝洞里之找到了这把破剑，它不会就是传说中的七星绝命剑吧？
11900	唐仇：不错，这正是七星绝命剑！别看它残破，它的价值就在于你对它的取舍。你放弃金钱和宝藏而选择它，说明你在面对诱惑的时候，仍能保持对本门的忠诚，很好！很好！你已经通过考验，可以顺利出师了！
11901	恭喜你艺成出师！你已被封为唐门的千手神卫，从今以后可以自由行走江湖啦！你可以选择加入别的门派继续学艺，也可以去创建帮会扩展自己的江湖势力，又或者做一个独行客也不错啊！剑侠江湖，天高海阔，希望你能大展拳脚，一展鸿图！
11902	系统：真糟糕！你不小心把七星绝命剑给弄丢了，如果要完成此任务，你必须得到七星绝命剑。
11903	系统：请重新在唐仇处接受任务。
11904	唐仇：我要的七星绝命剑呢？
11905	……
11906	唐仇：你如此经不起金银财宝的诱惑，我怎么放心让你出师呢？说不定有一天你会为了更大的利益，而背叛本门！
11907	掌门大怒，你应该怎么做呢？
11908	唐仇：哼！像你这样的人，永远也别想出师了！
11909	唐仇：看你诚心悔过，我就再给你一次机会，你必须再闯一次竹丝洞，取回七星绝命剑。
11910	唐闲：这可如何是好！
11911	玩家：唐闲师叔，发生了什么事？
11912	唐闲：你有所不知，本堂著有<color=Red>《暗器谱》<color>一部，分为上下两册，上面详细记载了本门所有暗器的制法和用法，乃是本门绝不外传的秘笈。此秘笈由我保管，为安全起见，我将上下两册分放在两个铁盒里，可是今天我却发现铁盒中的上册被人调换成一本无字天书。秘笈遗失，这可是非同小可的事啊！
11913	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
11914	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
11915	唐闲：虽然找出了叛徒唐禾，但是不把暗器谱找回来还是不行啊。
11916	唐闲：秘笈被盗，非同小可，不仅老夫脱不了干系，还可能牵连许多无辜的人。
11917	唐闲：幸亏你消解了这场弥天大祸，否则后果不堪设想！
11918	唐闲：江湖上，明枪易躲，暗箭难防；你要切记：逢人且说三分话，未可全抛一片心。
11919	唐闲：天下的暗器功夫，如果老夫认了第二，没人敢认第一，你服不服气？
11920	唐闲：本门防备森严，外人根本不知秘笈藏在何处，就算想偷也无从下手，因此能够神不知鬼不觉偷走秘笈的人，一定是有机会接近秘笈的人。我怀疑有内奸，可是这件事牵连太大，如果告诉掌门，一定会掀起悍然大波，我只希望尽快找出偷秘笈的人，将这件事悄悄的掩盖过去。
11921	玩家：秘笈是什么时候不见的？
11922	唐闲：根据推断，秘笈应该是昨天被盗走的。
11923	玩家：我去向其他人<color=Red>打听打听<color>，说不定会有什么线索。
11924	系统：请重新在暗器房唐闲处接受任务。
11925	唐闲：天下的暗器功夫，如果老夫认了第二，没人敢认第一，你服不服气？
11926	唐闲：秘笈被盗，非同小可，不仅老夫脱不了干系，还可能牵连许多无辜的人。
11927	唐闲：幸亏你消解了这场弥天大祸，否则后果不堪设想！
11928	唐闲：江湖上，明枪易躲，暗箭难防；你要切记：逢人且说三分话，未可全抛一片心。
11929	唐闲：这可如何是好！
11930	玩家：唐闲师叔，发生了什么事？
11931	唐闲：你有所不知，本堂著有<color=Red>《暗器谱》<color>一部，分为上下两册，上面详细记载了本门所有暗器的制法和用法，乃是本门绝不外传的秘笈。此秘笈由我保管，为安全起见，我将上下两册分放在两个铁盒里，可是今天我却发现铁盒中的上册被人调换成一本无字天书。秘笈遗失，这可是非同小可的事啊！
11932	唐闲：本门防备森严，外人根本不知秘笈藏在何处，就算想偷也无从下手，因此能够神不知鬼不觉偷走秘笈的人，一定是有机会接近秘笈的人。我怀疑有内奸，可是这件事牵连太大，如果告诉掌门，一定会掀起悍然大波，我只希望尽快找出偷秘笈的人，将这件事悄悄的掩盖过去。
11933	玩家：秘笈是什么时候不见的？
11934	唐闲：根据推断，秘笈应该是昨天被盗走的。
11935	玩家：我去向其他人<color=Red>打听打听<color>，说不定会有什么线索。
11936	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
11937	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
11938	唐闲：虽然找出了叛徒唐禾，但是不把暗器谱找回来，不仅老夫脱不了干系，还会牵连许多无辜的人。
11939	玩家：唐闲师叔，原来偷《暗器谱》的人是三师兄唐禾，我已经把秘笈夺回来，你看是不是真的？
11940	唐闲：不错，这就是那本遗失的《暗器谱》，你为本堂消解了一场弥天大祸，真是功劳不小啊！
11941	系统：真糟糕！你不小心把《暗器谱》给弄丢了，如果要完成此任务，你必须得到《暗器谱》。
11942	系统：请重新在暗器房唐闲处接受任务。
11943	唐禾：哼！反正我已身败名裂，打败了我，你也休想得到《暗器谱》！我把它藏在这山洞里，你一辈子也休想找到！
11944	唐禾：哼！反正我已身败名裂，打败了我，你也休想得到《暗器谱》！我把它藏在这山洞里，你一辈子也休想找到！
11945	高人：有什么事，先打败我养的<color=Red>灵兽<color>再说。
11946	这是你要的《芙蓉锦鸡图》。
11947	高人：这真的是徽宗的真迹，哈哈哈，我朝思暮想，终于得到啦！
11948	现在你可以把《百鸟朝凤》的曲谱给我了吧？
11949	高人：这……
11950	你是前辈高人，可不能言而无信，否则会被天下人耻笑的。
11951	高人：……我又没说不给，这就是曲谱，你拿去吧！
11952	高人：曲谱不见了？你自己不拿怎么能怪我？
11953	玩家：前辈高人还赖我们小辈的东西，传出去这名声......
11954	高人：算我怕你了行不行？你赶紧把曲谱拿走吧。
11955	高人：想要曲谱，拿徽宗名作<color=Red>《芙蓉锦鸡图》<color>来换。
11956	高人：《芙蓉锦鸡图》真是完美啊！看一辈子也看不腻。
11957	高人：闲杂人等不要来打扰我。
11958	高人：想要曲谱，拿徽宗名作<color=Red>《芙蓉锦鸡图》<color>来换，此画现落在<color=Red>成都府太平镖局<color>手里，有本事你就拿来。
11959	高人：有什么事，先打败我养的<color=Red>灵兽<color>再说。
11960	这是你要的《芙蓉锦鸡图》。
11961	高人：这真的是徽宗的真迹，哈哈哈，我朝思暮想，终于得到啦！
11962	现在你可以把《百鸟朝凤》的曲谱给我了吧？
11963	高人：这……
11964	你是前辈高人，可不能言而无信，否则会被天下人耻笑的。
11965	高人：……我又没说不给，这就是曲谱，你拿去吧！
11966	系统：真糟糕！你不小心把《芙蓉锦鸡图》弄丢了，如果要得到《百鸟朝凤曲谱》，你必须有《芙蓉锦鸡图》。
11967	系统：请重新在峨嵋派左偏殿苏词馨处接受任务。
11968	通往白云洞
11969	通往神仙洞、响水洞。
11970	通往响水洞
11971	通往神仙洞
11972	白云洞
11973	神仙洞
11974	响水洞
11975	通往青阳峰
11976	通往成都
11977	玩家：晚辈唐门弟子，见过耿子奇大侠！
11978	耿子奇：唐野是你什么人？
11979	玩家：是晚辈师叔。
11980	耿子奇：哼！他是没脸来见我，还是不敢来见我？派你这个小辈来做什么？
11981	玩家：前辈误会了，当年师叔不是见死不救，而是因为本门立有门规，不得为外人治病，所以他实在情非得已，这些年他也一直十分愧疚。
11982	耿子奇：这些缘由他为什么不亲自来向我解释？
11983	玩家：前辈对师叔误会甚深，恐怕一见面还等不及开口，就……
11984	耿子奇：不管你是谁，有什么事先打败了我的<color=Red>五只家畜——灰狼、猛虎、金钱豹、野猪、棕熊<color>再说！
11985	玩家：前辈，这五种就是治疗怪病的药材，师叔说只要吃三次就可以痊愈了。
11986	耿子奇：太好了！我女儿有救了！谢谢你！谢谢你！多谢谢你师叔，是我误会了他！
11987	耿子奇：你真的有办法救我女儿吗？
11988	玩家：唐野师叔已经告诉了我药方，我正在寻找治疗怪病所需的五种药材。
11989	耿子奇：太谢谢你了！
11990	耿子奇：你真的有办法救我女儿吗？
11991	耿子奇：我误会了你师叔，实在惭愧啊。
11992	耿子奇：我毕生最大的恨事，就是我最好的朋友竟然是一个无情无义之辈！
11993	耿子奇：其实我就是杀了他又有什么用？我妻子再也活不过来了，本来我已了无生趣，只是为了年幼的女儿才苟活至今，想不到连我唯一的女儿也得上了同样的怪病，如果连女儿也没有了，我、我活下去还有什么意思！
11994	玩家：前辈，你别着急，你女儿一定会有救的。
11995	耿子奇：能有什么办法？你师叔是天下第一的神医，他不能出手相救，还有谁能救得了我女儿？
11996	玩家：我自有办法，我这就去找师叔。
11997	耿子奇：我毕生最大的恨事，就是我最好的朋友竟然是一个无情无义之辈！
11998	耿子奇：你真的有办法救我女儿吗？
11999	耿子奇：我误会了你师叔，实在惭愧啊。
12000	耿子奇：没有你，我的女儿肯定活不了，你真是我们父女的大恩人！
12001	玩家：晚辈唐门弟子，见过耿子奇大侠！
12002	耿子奇：唐野是你什么人？
12003	玩家：是晚辈师叔。
12004	耿子奇：哼！他是没脸来见我，还是不敢来见我？派你这个小辈来做什么？
12005	玩家：前辈误会了，当年师叔不是见死不救，而是因为本门立有门规，不得为外人治病，所以他实在情非得已，这些年他也一直十分愧疚。
12006	耿子奇：这些缘由他为什么不亲自来向我解释？
12007	玩家：前辈对师叔误会甚深，恐怕一见面还等不及开口，就……
12008	耿子奇：其实我就是杀了他又有什么用？我妻子再也活不过来了，本来我已了无生趣，只是为了年幼的女儿才苟活至今，想不到连我唯一的女儿也得上了同样的怪病，如果连女儿也没有了，我、我活下去还有什么意思！
12009	玩家：前辈，你别着急，你女儿一定会有救的。
12010	耿子奇：能有什么办法？你师叔是天下第一的神医，他不能出手相救，还有谁能救得了我女儿？
12011	玩家：我自有办法，我这就去找师叔。
12012	耿子奇：不管你是谁，有什么事先打败了我的<color=Red>五只家畜——灰狼、猛虎、金钱豹、野猪、棕熊<color>再说！
12013	玩家：前辈，这五种就是治疗怪病的药材，师叔说只要吃三次就可以痊愈了。
12014	耿子奇：太好了！我女儿有救了！谢谢你！谢谢你！多谢谢你师叔，是我误会了他！
12015	耿子奇：你真的有办法救我女儿吗？
12016	玩家：唐野师叔已经告诉了我药方，我正在寻找治疗怪病所需的五种药材。
12017	耿子奇：太谢谢你了！
12018	原来“火器谱”被你忘在宝箱中了。
12019	宝箱已空。
12020	没有钥匙，开不了宝箱。
12021	绑匪头目狂沙：哼！就算打败了我，你也别想轻易得到《火器谱》。老实告诉你，《火器谱》就在那个宝箱里，开宝箱的钥匙你有本事就在洞里慢慢找吧！
12022	绑匪头目狂沙：哼！就算打败了我，你也别想轻易得到《火器谱》。老实告诉你，《火器谱》就在那个宝箱里，开宝箱的钥匙你有本事就在洞里慢慢找吧！
12023	武师：哦？虎子想学武？这小子平时挺爱闹的，看起来资质还不错，好，回去就告诉他爹，我收虎子这个徒弟了，乡里乡亲的，学费就不用了，过年过节送串腊肉得了。
12024	武师：外功功力越强你的抗打能力就越强，外功的修练是在江湖上安身立命的根本。接下来你去打沙袋，注意出手的时机。
12025	武师：你的修行还不够，耐下心来继续打木桩。
12026	武师：练拳不练功，到老一场空。等你有了足够的内功功力就能学会高深的武功了。你可以去打木人了。
12027	武师：你的修行还不够，耐下心来继续打沙袋。
12028	武师：现在我教你轻功，使用轻功可以快速逃离战场。
12029	武师：你的修行还不够，耐下心来继续打木人。
12030	武师：我已经没什么可教你的了，要记住勤学苦练，以后你可以随时来我这里练习。
12031	武师：拳谚有云：“外练筋骨皮，内练一口气”，又有“外练筋骨膜皮毛，内练意志精气神”之说，总之，习武必须内外兼修。年轻人，看你资质不错，不如跟我练上几手，入门学费只需纹银100两。
12032	武师：夏练三伏，冬练三九，练武之道，一天都不可懈怠啊！
12033	武师：习武之道要从基本功开始，先去那边打木桩吧。
12034	武师：凑够了银子再来学艺吧。
12035	武师：没有名师指点，犹如瞎子摸门，事倍功半，有可能一辈子都无法窥得武学真境。
12036	罗先生：各位相亲父老，有道是：“一块醒木七下分，上至君王下至臣；君王一块辖文武，文武一块管黎民；圣人一块警儒教，天师一块警鬼神；僧人一块劝佛法，道家一块劝玄门；一块落在江湖手，流落八方劝世人；湖海朋友不供我，如若有艺论家门。”且听我慢慢道来。
