Ãû³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼þÃû	¶ÔÓ¦Îï¼þË÷Òý	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåÐÐÊôÐÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµþ·Å	»ù´¡ÊôÐÔ1ÀàÐÍ	»ù´¡ÊôÐÔ1×îÐ¡Öµ	»ù´¡ÊôÐÔ1×î´óÖµ	»ù´¡ÊôÐÔ2ÀàÐÍ	»ù´¡ÊôÐÔ2×îÐ¡Öµ	»ù´¡ÊôÐÔ2×î´óÖµ	»ù´¡ÊôÐÔ3ÀàÐÍ	»ù´¡ÊôÐÔ3×îÐ¡Öµ	»ù´¡ÊôÐÔ3×î´óÖµ	»ù´¡ÊôÐÔ4ÀàÐÍ	»ù´¡ÊôÐÔ4×îÐ¡Öµ	»ù´¡ÊôÐÔ4×î´óÖµ	»ù´¡ÊôÐÔ5ÀàÐÍ	»ù´¡ÊôÐÔ5×îÐ¡Öµ	»ù´¡ÊôÐÔ5×î´óÖµ	»ù´¡ÊôÐÔ6ÀàÐÍ	»ù´¡ÊôÐÔ6×îÐ¡Öµ	»ù´¡ÊôÐÔ6×î´óÖµ	»ù´¡ÊôÐÔ7ÀàÐÍ	»ù´¡ÊôÐÔ7×îÐ¡Öµ	»ù´¡ÊôÐÔ7×î´óÖµ	ÐèÇóÊôÐÔ1ÀàÐÍ	ÐèÇóÊôÐÔ1ÊýÖµ	ÐèÇóÊôÐÔ2ÀàÐÍ	ÐèÇóÊôÐÔ2ÊýÖµ	ÐèÇóÊôÐÔ3ÀàÐÍ	ÐèÇóÊôÐÔ3ÊýÖµ	ÐèÇóÊôÐÔ4ÀàÐÍ	ÐèÇóÊôÐÔ4ÊýÖµ	ÐèÇóÊôÐÔ5ÀàÐÍ	ÐèÇóÊôÐÔ5ÊýÖµ	ÐèÇóÊôÐÔ6ÀàÐÍ	ÐèÇóÊôÐÔ6ÊýÖµ	TypeItem	GroupItem	Level	Series	Type1	Min1	Max1	Type2	Min2	Max2	Type3	Min3	Max3	Type4	Min4	Max4	Type5	Min5	Max5	Type6	Min6	Max6
BÝch H¶i Hång Linh Kim Ti §¸i	0	6	16	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	5							1	23	10	4	85	120	200	106	40	50	1102	1	3	103	30	35	89	200	300	1378	1	3
BÝch H¶i Hång Linh Kim Ti §¸i	0	6	16	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	5							1	23	10	4	85	120	200	106	40	50	1102	1	3	103	30	35	89	200	300	1378	1	3
BÝch H¶i Hång Linh Kim Ti §¸i	0	6	16	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	5							1	23	10	4	85	120	200	106	40	50	1102	1	3	103	30	35	89	200	300	1378	1	3
BÝch H¶i Hång Linh Kim Ti §¸i	0	6	16	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	5							1	23	10	4	85	120	200	106	40	50	1102	1	3	103	30	35	89	200	300	1378	1	3
BÝch H¶i Hång Linh Kim Ti §¸i	0	6	16	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	5							1	23	10	4	85	120	200	106	40	50	1102	1	3	103	30	35	89	200	300	1378	1	3
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	120	105	25	25	1122	1	1	106	40	40	89	120	120	108	30	30
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§ång Cõu TiÒm Long Yªu §¸i	0	6	17	\spr\item\equip\sash\obj-sash06.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	6							1	24	10	2	85	120	200	105	25	30	1122	1	3	106	40	50	89	120	200	108	30	50
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	120	106	40	40	1119	1	1	105	25	25	89	120	120	1389	1	1
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
§Þch Kh¸i TruyÒn M·ng Yªu §¸i	0	6	18	\spr\item\equip\sash\obj-sash05.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	160	160	31	500	500																36	90	32	135	39	6							1	25	10	4	85	120	200	106	40	50	1119	1	3	105	25	30	89	120	200	1389	1	3
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	120	106	40	40	1143	1	1	105	25	25	89	120	120	108	30	30
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng Khª Cèc Thóc Yªu §¸i 	0	6	19	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	7							1	26	10	3	85	120	200	106	40	50	1143	1	3	105	25	30	89	120	200	108	30	50
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	200	106	40	40	110	30	30	105	25	25	89	120	120	1365	1	1
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
Ma S¸t XÝch Ký Táa Yªu KhÊu 	0	6	20	\spr\item\equip\sash\obj-sash16.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	160	160	31	500	500																36	90	32	135	39	7							1	28	10	4	85	200	300	106	40	50	110	30	40	105	25	30	89	120	200	1365	1	3
CËp Phong HuyÒn Ti Tam §o¹n CÈm 	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	120	106	40	40	1267	1	1	104	25	25	89	120	120	146	3	3
CËp Phong HuyÒn Ti Tam §o¹n CÈm +2	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +3	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +4	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +5	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +6	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +7	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +8	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +9	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
CËp Phong HuyÒn Ti Tam §o¹n CÈm +10	0	6	21	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	8							1	29	10	4	85	120	200	106	40	50	1267	1	3	104	25	30	89	120	200	146	3	5
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	200	106	40	40	1169	1	1	104	25	25	89	120	120	110	30	30
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
S­¬ng Tinh Thanh Phong Lò §¸i 	0	6	22	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	160	160	31	500	500																36	90	32	135	39	9							1	32	10	4	85	200	300	106	40	50	1169	1	3	104	25	30	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	1	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	200	106	40	40	1179	1	1	101	30	30	89	120	120	110	30	30
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	2	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	3	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	4	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	5	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
L«i Khung Phong L«i Thanh CÈm §¸i 	0	6	23	\spr\item\equip\sash\obj-sash09.spr	33	2	1	Trang bÞ Hoµng Kim	0	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	9							1	33	10	1	85	200	300	106	40	50	1179	1	3	101	30	50	89	120	200	110	30	40
Ng­u B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash01.spr	32	2	1	Lo¹i d©y l­ng b»ng da tr©u th«ng th­êng. 		50	1	0	30	7	7	31	15	15																36	1	32	20									2		1																			
Lang B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash02.spr	32	2	1	"Lµm b»ng da sãi, mÒm dÎo linh ho¹t. "		300	2	0	30	12	12	31	15	15																36	8	32	29									2		2																			
¤ §»ng Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash03.spr	32	2	1	"KÕt tõ lo¹i d©y m©y 100 n¨m, r¾n ch¾c v« cïng. "		800	3	0	30	18	18	31	15	15																36	14	32	39									2		3																			
M·ng B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash04.spr	32	2	1	"Lµm tõ da M·ng xµ, ®Ñp vµ ch¾c v« cïng. "		1800	4	0	30	24	24	31	15	15																36	20	32	49									2		4																			
Ng¹c B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash05.spr	32	2	1	"Lµm tõ da c¸ sÊu, ®Ñp vµ ch¾c v« cïng, cã thÓ dïng lµm binh khÝ. "		3000	5	0	30	30	30	31	15	15																36	27	32	59									2		5																			
T­îng B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash06.spr	32	2	1	"Lµm tõ da voi, dµy vµ ch¾c v« cïng. "		4500	6	0	30	36	36	31	15	15																36	33	32	69									2		6																			
Sa B× Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash07.spr	32	2	1	"Lµm tõ da c¸ mËp, ®ao tªn khã mµ xuyªn thñng. "		5400	7	0	30	42	42	31	15	15																36	40	32	79									2		7																			
Tª Gi¸c Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash08.spr	32	2	1	"Lµm tõ da Tª Gi¸c, ®ao kiÕm th­êng khã mµ xuyªn thñng. "		7000	8	0	30	48	48	31	15	15																36	47	32	89									2		8																			
Long L©n Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash09.spr	32	2	1	"Lµm tõ da Kú L©n, kh¶ n¨ng phßng Vßng tay mü. "		9500	9	0	30	54	54	31	15	15																36	54	32	99									2		9																			
Thiªn Tµm Yªu §¸i	0	6	24	\spr\item\equip\sash\obj-sash10.spr	32	2	1	"KÕt b»ng t¬ Thiªn TÇm, ®ao th­¬ng bÊt nhËp, kh«ng sî löa. "		12000	10	0	30	60	60	31	15	15																36	60	32	109									2		10																			
