Ãû³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼þÃû	¶ÔÓ¦Îï¼þË÷Òý	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåÐÐÊôÐÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµþ·Å	»ù´¡ÊôÐÔ1ÀàÐÍ	»ù´¡ÊôÐÔ1×îÐ¡Öµ	»ù´¡ÊôÐÔ1×î´óÖµ	»ù´¡ÊôÐÔ2ÀàÐÍ	»ù´¡ÊôÐÔ2×îÐ¡Öµ	»ù´¡ÊôÐÔ2×î´óÖµ	»ù´¡ÊôÐÔ3ÀàÐÍ	»ù´¡ÊôÐÔ3×îÐ¡Öµ	»ù´¡ÊôÐÔ3×î´óÖµ	»ù´¡ÊôÐÔ4ÀàÐÍ	»ù´¡ÊôÐÔ4×îÐ¡Öµ	»ù´¡ÊôÐÔ4×î´óÖµ	»ù´¡ÊôÐÔ5ÀàÐÍ	»ù´¡ÊôÐÔ5×îÐ¡Öµ	»ù´¡ÊôÐÔ5×î´óÖµ	»ù´¡ÊôÐÔ6ÀàÐÍ	»ù´¡ÊôÐÔ6×îÐ¡Öµ	»ù´¡ÊôÐÔ6×î´óÖµ	»ù´¡ÊôÐÔ7ÀàÐÍ	»ù´¡ÊôÐÔ7×îÐ¡Öµ	»ù´¡ÊôÐÔ7×î´óÖµ	ÐèÇóÊôÐÔ1ÀàÐÍ	ÐèÇóÊôÐÔ1ÊýÖµ	ÐèÇóÊôÐÔ2ÀàÐÍ	ÐèÇóÊôÐÔ2ÊýÖµ	ÐèÇóÊôÐÔ3ÀàÐÍ	ÐèÇóÊôÐÔ3ÊýÖµ	ÐèÇóÊôÐÔ4ÀàÐÍ	ÐèÇóÊôÐÔ4ÊýÖµ	ÐèÇóÊôÐÔ5ÀàÐÍ	ÐèÇóÊôÐÔ5ÊýÖµ	ÐèÇóÊôÐÔ6ÀàÐÍ	ÐèÇóÊôÐÔ6ÊýÖµ	TypeItem	GroupItem	Level	Series	Type1	Min1	Max1	Type2	Min2	Max2	Type3	Min3	Max3	Type4	Min4	Max4	Type5	Min5	Max5	Type6	Min6	Max6
§Þch Kh¸i CÈu TÝch B× Hé UyÓn 	0	8	16	\spr\item\equip\bangle\obj-bangle17.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	6							1	25	10	3	85	120	200	110	30	50	1124	1	3	105	25	30	89	120	200	108	30	50
§Þch Kh¸i CÈu TÝch B× Hé UyÓn 	0	8	16	\spr\item\equip\bangle\obj-bangle17.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	6							1	25	10	3	85	120	200	110	30	50	1124	1	3	105	25	30	89	120	200	108	30	50
§Þch Kh¸i CÈu TÝch B× Hé UyÓn 	0	8	16	\spr\item\equip\bangle\obj-bangle17.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	6							1	25	10	3	85	120	200	110	30	50	1124	1	3	105	25	30	89	120	200	108	30	50
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma Hoµng HuyÕt Y Thó Tr¹c 	0	8	17	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	111	111	31	500	500																36	90	32	90	39	7							1	26	10	1	43	-1	-1	205	1	1												
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	300	1365	1	1	1141	1	1	105	35	35	89	120	120	1142	1	1
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
Ma S¸t Cö Háa L­u Thiªn UyÓn 	0	8	18	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	135	135	31	500	500																36	90	32	110	39	7							1	28	10	3	85	300	400	1365	1	3	1141	1	3	105	35	50	89	120	200	1142	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	120	1385	1	1	1178	1	1	101	25	25	89	120	120	1176	1	1
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
S­¬ng Tinh B¨ng Tinh Thiªn Tinh Thñ 	0	8	19	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	140	140	31	500	500																36	90	32	110	39	9							1	32	10	3	85	120	200	1385	1	3	1178	1	3	101	25	30	89	120	200	1176	1	3
Thanh §ång Thñ Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle01.spr	35	1	2	"Lo¹i vßng ®­îc tinh chÕ tõ §ång, kh¶ n¨ng phßng ngù rÊt tèt. "		100	1	0	30	13	13	31	200	200																36	1	 	 	 	 			38	1			2		1																			
LuyÖn §ång Thñ Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle02.spr	35	1	2	"Lo¹i vßng ®­îc tinh chÕ tõ §ång, kh¶ n¨ng phßng ngù rÊt tèt. "		300	2	0	30	22	22	31	200	200																36	8	32	20	 	 			38	1			2		2																			
TÊn ThiÕt Hé UyÓn	0	8	20	\spr\item\equip\bangle\obj-bangle03.spr	35	1	2	"Lo¹i hé gi¸p ®­îc tinh chÕ tõ thÐp giµ, phßng ngù rÊt tèt"		600	3	0	30	33	33	31	200	200																36	14	32	27	 	 			38	1			2		3																			
Ng©n T¬ Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle04.spr	35	1	2	"Lo¹i vßng b»ng b¹c nhá, cã thÓ dïng ®Ó trang søc. "		1000	4	0	30	45	45	31	200	200																36	20	32	35	 	 			38	1			2		4																			
Kim T¬ Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle05.spr	35	1	2	"Lo¹i vßng b»ngvµng nhá, cã thÓ dïng ®Ó trang søc. "		1800	5	0	30	56	56	31	200	200																36	27	32	42	 	 			38	1			2		5																			
B¹ch Ngäc TR¹c	0	8	20	\spr\item\equip\bangle\obj-bangle06.spr	35	1	2	"Mµi tõ B¹ch Ngäc, cùc kú quý hiÕm. "		2600	6	0	30	67	67	31	200	200																36	33	32	49	 	 			38	1			2		6																			
PhØ Thóy Ngäc Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle07.spr	35	1	2	"Mµu s¾c trang nh·, lµm ®å trang søc. "		3600	7	0	30	78	78	31	200	200																36	40	32	56	 	 			38	1			2		7																			
 ¤n L­¬ng Ngäc TR¹c	0	8	20	\spr\item\equip\bangle\obj-bangle08.spr	35	1	2	"Bªn trong cã ¢m d­¬ng hßa khÝ, §«ng Êm, H¹ m¸t. "		4900	8	0	30	89	89	31	200	200																36	47	32	64	 	 			38	1			2		8																			
B¨ng Ph¸ch Hµn Ngäc Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle09.spr	35	1	2	"Mµi tõ lo¹i B¹ch Ngäc ngµn n¨m, khÝ l¹nh kinh ng­êi. "		6400	9	0	30	100	100	31	200	200																36	54	32	72	 	 			38	1			2		9																			
Long Phông HuyÕt Ngäc Tr¹c	0	8	20	\spr\item\equip\bangle\obj-bangle10.spr	35	1	2	Lµ lo¹i vßng ®eo cã tiÒm Èn søc m·nh thÇn bÝ. 		8100	10	0	30	111	111	31	200	200																36	60	32	80	 	 			38	1			2		10																			
Ng­u B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle11.spr	34	1	2	"Lµ lo¹i hé uyÓn th«ng th­êng b»ng da tr©u, ®ao kiÕm khã ®©m thñng. "		100	1	0	30	13	13	31	200	200																36	1	 	 	 	 			38	0			2		1																			
Lang B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle12.spr	34	1	2	"Lµm b»ng da sãi, mÒm dÎo linh ho¹t. "		300	2	0	30	22	22	31	200	200																36	8	32	20	 	 			38	0			2		2																			
¤ §»ng Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	"KÕt tõ lo¹i d©y m©y 100 n¨m, r¾n ch¾c v« cïng. "		600	3	0	30	33	33	31	200	200																36	14	32	30	 	 			38	0			2		3																			
M·ng B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle14.spr	34	1	2	"Lµm tõ da M·ng xµ, ®Ñp vµ ch¾c v« cïng. "		1000	4	0	30	45	45	31	200	200																36	20	32	40	 	 			38	0			2		4																			
Ng¹c B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle15.spr	34	1	2	"Lµm tõ da c¸ sÊu, ®Ñp vµ ch¾c v« cïng, cã thÓ dïng lµm binh khÝ. "		1800	5	0	30	56	56	31	200	200																36	27	32	50	 	 			38	0			2		5																			
T­îng B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle16.spr	34	1	2	"Lµm tõ da voi, võa dÎo võa ch¾c. "		2600	6	0	30	67	67	31	200	200																36	33	32	60	 	 			38	0			2		6																			
Sa B× Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle17.spr	34	1	2	"Lµm tõ da c¸ mËp, ®ao tªn khã mµ xuyªn thñng. "		3600	7	0	30	78	78	31	200	200																36	40	32	70	 	 			38	0			2		7																			
Tª Gi¸c Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle18.spr	34	1	2	"Lµm tõ da Tª Gi¸c, ®ao kiÕm th­êng khã mµ xuyªn thñng. "		4900	8	0	30	89	89	31	200	200																36	47	32	80	 	 			38	0			2		8																			
Long L©n Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle19.spr	34	1	2	"Lµm tõ da Gi¶i Long, cã thÓ b¶o vÖ cho toµn c¸nh tay. "		6400	9	0	30	100	100	31	200	200																36	54	32	90	 	 			38	0			2		9																			
Thiªn TÇm Hé UyÓn	0	8	21	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	"KÕt b»ng t¬ Thiªn TÇm, ®ao th­¬ng bÊt nhËp, kh«ng sî löa. "		4050	10	0	30	111	111	31	200	200																36	60							38	0			2		10																			
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Thiªn Hoµng Long Hoµng Kim L©n	0	8	22	\Spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	111	111	31	70	70																36	60											1	37	6	3	85	120	200	135	1	3												
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
Hoµng Kim T©n Thñ (Bao Tay)	0	8	23	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	111	111	31	70	70																36	90											1	39	5	3	85	120	120	98	10	10	89	120	120	104	15	15	93	120	120	106	20	20
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\Spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	111	122	31	500	500																36	80											1	40	1	3	85	0	50	106	50	50												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	111	122	31	500	500																36	80											1	40	2	3	85	0	70	106	51	51												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	111	122	31	500	500																36	80											1	40	3	3	85	0	90	106	52	52												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	111	122	31	500	500																36	80											1	40	4	3	85	0	110	106	53	53												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	111	122	31	500	500																36	80											1	40	5	3	85	0	130	106	54	54												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	111	122	31	500	500																36	80											1	40	6	3	85	0	150	106	55	55												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	111	122	31	500	500																36	80											1	40	7	3	85	0	170	106	56	56												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	8	0	30	111	122	31	500	500																36	80											1	40	8	3	85	0	190	106	57	57												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	9	0	30	111	122	31	500	500																36	80											1	40	9	3	85	0	210	106	58	58												
[Cùc PhÈm] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	24	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	10	0	30	111	122	31	500	500																36	80											1	40	10	3	85	0	230	106	60	60												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\Spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	1	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	-50	106	40	40												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	2	0	30	111	122	31	500	500																36	80											1	41	5	3	85	50	50	106	50	50												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	3	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	50	106	43	43												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	4	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	50	106	44	44												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	5	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	50	106	45	45												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	6	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	50	106	46	46												
[Liªn §Êu] §Þnh Quèc Tö §»ng Hé UyÓn	0	8	25	\spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ Hoµng Kim	3	20000	7	0	30	111	122	31	500	500																36	80											1	41	5	3	85	-50	50	106	47	47												
