Ãû³Æ	ItemGenre	DetailType	ParticularType	¶¯»­ÎÄ¼þÃû	¶ÔÓ¦Îï¼þË÷Òý	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåÐÐÊôÐÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµþ·Å	»ù´¡ÊôÐÔ1ÀàÐÍ	»ù´¡ÊôÐÔ1×îÐ¡Öµ	»ù´¡ÊôÐÔ1×î´óÖµ	»ù´¡ÊôÐÔ2ÀàÐÍ	»ù´¡ÊôÐÔ2×îÐ¡Öµ	»ù´¡ÊôÐÔ2×î´óÖµ	»ù´¡ÊôÐÔ3ÀàÐÍ	»ù´¡ÊôÐÔ3×îÐ¡Öµ	»ù´¡ÊôÐÔ3×î´óÖµ	»ù´¡ÊôÐÔ4ÀàÐÍ	»ù´¡ÊôÐÔ4×îÐ¡Öµ	»ù´¡ÊôÐÔ4×î´óÖµ	»ù´¡ÊôÐÔ5ÀàÐÍ	»ù´¡ÊôÐÔ5×îÐ¡Öµ	»ù´¡ÊôÐÔ5×î´óÖµ	»ù´¡ÊôÐÔ6ÀàÐÍ	»ù´¡ÊôÐÔ6×îÐ¡Öµ	»ù´¡ÊôÐÔ6×î´óÖµ	»ù´¡ÊôÐÔ7ÀàÐÍ	»ù´¡ÊôÐÔ7×îÐ¡Öµ	»ù´¡ÊôÐÔ7×î´óÖµ	ÐèÇóÊôÐÔ1ÀàÐÍ	ÐèÇóÊôÐÔ1ÊýÖµ	ÐèÇóÊôÐÔ2ÀàÐÍ	ÐèÇóÊôÐÔ2ÊýÖµ	ÐèÇóÊôÐÔ3ÀàÐÍ	ÐèÇóÊôÐÔ3ÊýÖµ	ÐèÇóÊôÐÔ4ÀàÐÍ	ÐèÇóÊôÐÔ4ÊýÖµ	ÐèÇóÊôÐÔ5ÀàÐÍ	ÐèÇóÊôÐÔ5ÊýÖµ	ÐèÇóÊôÐÔ6ÀàÐÍ	ÐèÇóÊôÐÔ6ÊýÖµ	TypeItem	GroupItem	Level	Series	Type1	Min1	Max1	Type2	Min2	Max2	Type3	Min3	Max3	Type4	Min4	Max4	Type5	Min5	Max5	Type6	Min6	Max6
V« Ma Hång Truy NhuyÔn Th¸p Hµi +8	0	5	16	\spr\item\equip\boots\obj-shoes19.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	140	140	31	75	75																36	90	32	110	39	4							1	20	10	1	85	120	200	111	40	60	1082	1	3	103	25	30	89	300	400	1370	1	3
V« Ma Hång Truy NhuyÔn Th¸p Hµi +9	0	5	16	\spr\item\equip\boots\obj-shoes19.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	140	140	31	75	75																36	90	32	110	39	4							1	20	10	1	85	120	200	111	40	60	1082	1	3	103	25	30	89	300	400	1370	1	3
V« Ma Hång Truy NhuyÔn Th¸p Hµi +10	0	5	16	\spr\item\equip\boots\obj-shoes19.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	140	140	31	75	75																36	90	32	110	39	4							1	20	10	1	85	120	200	111	40	60	1082	1	3	103	25	30	89	300	400	1370	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	1	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	300	111	40	40	1136	1	1	105	25	25	89	120	120	1137	1	1
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	2	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	3	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	4	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	5	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	6	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	7	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma Hoµng §¨ng §¹p Ngoa 	0	5	17	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	140	140	31	75	75																36	90	32	110	39	7							1	26	10	2	85	300	400	111	40	60	1136	1	3	105	25	30	89	120	200	1137	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	1	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	120	111	40	40	1138	1	1	105	25	25	89	120	120	1148	1	1
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	2	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	3	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	4	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	5	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	6	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	7	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Ma ThÞ S¬n H¶i Phi Hång Lý 	0	5	18	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	140	140	31	75	75																36	90	32	110	39	7							1	27	10	4	85	120	200	111	40	60	1138	1	3	105	25	30	89	120	200	1148	1	3
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	1	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	200	1329	1	1	111	40	40	103	25	25	89	120	120	110	30	30
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	2	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	3	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	4	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	5	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	6	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	7	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	8	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	9	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Vô ¶o Tung Phong TuyÕt ¶nh Ngoa 	0	5	19	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	1	20000	10	0	30	140	140	31	75	75																36	90	32	110	39	9							1	31	10	2	85	200	300	1329	1	3	111	40	60	103	25	30	89	120	200	110	30	40
Th¶o Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes01.spr	26	2	2	"Lo¹i giµy b»ng cá th­êng, chÕ t¸c th« s¬. "		70	1	0	30	7	7	31	20	20																36	1	32	20	 	 			38	0			2		1																			
Bè Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes01.spr	26	2	2	Lo¹i giµy b»ng v¶i th­êng trong nh©n gian th­êng dïng. 		260	2	0	30	12	12	31	20	20																36	8	32	29	 	 			38	0			2		2																			
Thiªn tÇng bè Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes02.spr	26	2	2	"Lo¹i giµy v¶i dµy, mµu x¸m tro. "		650	3	0	30	18	18	31	20	20																36	14	32	39	 	 			38	0			2		3																			
C¸t Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes02.spr	26	2	2	Lo¹i giµy ®­îc tinh chÕ tõ cá C¸t ®»ng. 		1000	4	0	30	24	24	31	20	20																36	20	32	49	 	 			38	0			2		4																			
Th­¬ng C¸t Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes03.spr	26	2	2	"Dïng lo¹i C¸t §µng l©u n¨m, tÝnh dÎo cùc cao. "		1600	5	0	30	30	30	31	20	20																36	27	32	59	 	 			38	0			2		5																			
B¸ch Niªn Th­¬ng C¸t Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes03.spr	26	2	2	Lo¹i giµy cá ®­îc dïng nhiÒu ë vïng V©n Nam. 		2500	6	0	30	36	36	31	20	20																36	33	32	69	 	 			38	0			2		6																			
TrÜ VÜ Tèng Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Lo¹i giµy cùc phÈm ®· cã danh tiÕng h¬n tr¨m n¨m. 		3300	7	0	30	42	42	31	20	20																36	40	32	79	 	 			38	0			2		7																			
Giao Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes04.spr	26	2	2	Lo¹i giµy ®­îc lµm tõ l«ng chim trÜ. 		3850	8	0	30	48	48	31	20	20																36	47	32	89	 	 			38	0			2		8																			
Phong VÜ Tèng Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	"Lo¹i giµy ®­îc lµm tõ t¬ lôa cùc hiÕm, chØ cã ë ph­¬ng Nam. "		5000	9	0	30	54	54	31	20	20																36	54	32	99	 	 			38	0			2		9																			
Cöu TiÕt X­¬ng VÜ Ngoa	0	5	20	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	"Lo¹i giµy ®­îc kÕt tõ lo¹i cá Cöu TiÕt X­¬ng ë cè h­¬ng cña KhuÊt Nguyªn, nhÑ nh­ng ch¾c ch¾n "		6400	10	0	30	60	60	31	20	20																36	60	32	109	 	 			38	0			2		10																			
Ng­u B× ngoa	0	5	21	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Lo¹i giµy lµm b»ng da bß th«ng th­êng. 		150	1	0	30	17	17	31	20	20																36	3	32	30	 	 			38	0			2		1																			
TËt Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes06.spr	26	2	2	Lo¹i giµy lµm tõ lo¹i cá ®Æc biÖt. 		600	2	0	30	28	28	31	20	20																36	10	32	44	 	 			38	0			2		2																			
¤ B× Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes07.spr	26	2	2	Lo¹i giµy da bß nh­ng ®· qua tinh chÕ. 		1400	3	0	30	42	42	31	20	20																36	16	32	59	 	 			38	0			2		3																			
§»ng Méng Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes07.spr	26	2	2	Lo¹i giµy th­îng ®¼ng tinh chÕ tõ cá §»ng Méng. 		2400	4	0	30	56	56	31	20	20																36	22	32	74	 	 			38	0			2		4																			
Phi La Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes08.spr	26	2	2	Lo¹i giµy th­îng ®¼ng tinh chÕ tõ cá §»ng Méng vµ t¬ diÒu. 		3600	5	0	30	70	70	31	20	20																36	29	32	89	 	 			38	0			2		5																			
Lôc Thóy Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes08.spr	26	2	2	Giµy lµm tõ t¬ tróc. 		5000	6	0	30	84	84	31	20	20																36	35	32	104	 	 			38	0			2		6																			
Hæ B× Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes09.spr	26	2	2	Lo¹i giµy may tõ da hæ tr¾ng hiÕm thÊy. 		6500	7	0	30	98	98	31	20	20																36	42	32	119	 	 			38	0			2		7																			
Tª B× Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes09.spr	26	2	2	"Lo¹i giµy th­îng ®¼ng, tinh chÕ tõ lôa vµ da tª gi¸c. "		9000	8	0	30	112	112	31	20	20																36	49	32	134	 	 			38	0			2		8																			
Long L©n Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes10.spr	26	2	2	"MÆc dï gäi lµ Long L©n Ngoa, nh­ng thùc chÊt chØ lµ da cña Gi¶i Long-Da cña c¸ sÊu may thµnh."		12000	9	0	30	126	126	31	20	20																36	56	32	149	 	 			38	0			2		9																			
Thiªn Tµm Ngoa	0	5	21	\spr\item\equip\boots\obj-shoes10.spr	26	2	2	"Dïng Lo¹i t¬ Thiªn TÇm th­îng ®¼ng may thµnh, tÝnh dÎo cùa cao. "		14500	10	0	30	140	140	31	20	20																36	62	32	164	 	 			38	0			2		10																			
Tó Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes11.spr	27	2	2	"Lµ lo¹i hµi th«ng th­êng, ë ®©u còng thÊy. "		70	1	0	30	7	7	31	20	20																36	1	32	20	 	 			38	1			2		1																			
L¨ng T¬ Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes11.spr	27	2	2	Lµ lo¹i giµy dïng Lo¹i t¬ th­îng ®¼ng may thµnh. 		260	2	0	30	12	12	31	20	20																36	8	32	29	 	 			38	1			2		2																			
GÊm hµi	0	5	22	\spr\item\equip\boots\obj-shoes12.spr	27	2	2	"Lo¹i giµy cña n÷ giíi, ®­îc may tõ gÊm th­îng h¹ng. "		650	3	0	30	18	18	31	20	20																36	14	32	39	 	 			38	1			2		3																			
Uyªn ¦¬ng Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes12.spr	27	2	2	Lo¹i giµy cã thªu h×nh hoa b­ím. 		1000	4	0	30	24	24	31	20	20																36	20	32	49	 	 			38	1			2		4																			
Toan Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes13.spr	27	2	2	"Dïng lo¹i t¬ danh tiÕng chÕ thµnh, ®é dÎo cùc cao. "		1600	5	0	30	30	30	31	20	20																36	27	32	59	 	 			38	1			2		5																			
L©m Ngäc hµi	0	5	22	\spr\item\equip\boots\obj-shoes13.spr	27	2	2	"Lo¹i giµy tõ t¬ th­îng ®¼ng, mµu s¾c tr¾ng xanh rÊt ®Ñp m¾t. "		2500	6	0	30	36	36	31	20	20																36	33	32	69	 	 			38	1			2		6																			
Liªn Phong Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes14.spr	27	2	2	"Lo¹i giµy tõ t¬ th­îng ®¼ng, dµnh cho n÷ giíi. "		3300	7	0	30	42	42	31	20	20																36	40	32	79	 	 			38	1			2		7																			
Ph¹m Hång Ngoa	0	5	22	\spr\item\equip\boots\obj-shoes14.spr	27	2	2	Lµ lo¹i giµy th­êng dïng trong nhµ PhËt. 		3850	8	0	30	48	48	31	20	20																36	47	32	89	 	 			38	1			2		8																			
B¹ch Chu ngoa	0	5	22	\spr\item\equip\boots\obj-shoes15.spr	27	2	2	Lo¹i giµy ®­îc may tõ lôa ®iÒu vµ t¬ Thiªn TÇm. 		5000	9	0	30	54	54	31	20	20																36	54	32	99	 	 			38	1			2		9																			
Kim Lò hµi	0	5	22	\spr\item\equip\boots\obj-shoes15.spr	27	2	2	Dïng t¬ Thiªn TÇm vµ c¸c sîi vµng máng may thµnh. 		6400	10	0	30	60	60	31	20	20																36	60	32	109	 	 			38	1			2		10																			
Léc B× ngoa	0	5	23	\spr\item\equip\boots\obj-shoes16.spr	27	2	2	Lo¹i giµy ®­îc may tõda Nai tr¾ng. 		150	1	0	30	17	17	31	20	20																36	3	32	30	 	 			38	1			2		1																			
Kþ hµi	0	5	23	\spr\item\equip\boots\obj-shoes16.spr	27	2	2	Dïng nh÷ng lo¹i thùc vËt th­îng ®¼ng may thµnh. 		600	2	0	30	28	28	31	20	20																36	10	32	44	 	 			38	1			2		2																			
Ng©n §o¹n ngoa	0	5	23	\spr\item\equip\boots\obj-shoes17.spr	27	2	2	Lo¹i giµy may tõ c¸c thø lôa th«ng th­êng. 		1400	3	0	30	42	42	31	20	20																36	16	32	59	 	 			38	1			2		3																			
Phï Dung ngoa	0	5	23	\spr\item\equip\boots\obj-shoes17.spr	27	2	2	Dïng nh÷ng lo¹i lôa th­îng ®¼ng may thµnh. 		2400	4	0	30	56	56	31	20	20																36	22	32	74	 	 			38	1			2		4																			
Háa T­êng Ngoa	0	5	23	\spr\item\equip\boots\obj-shoes18.spr	27	2	2	Lo¹i giµy may tõ gÊm ®á. 		3600	5	0	30	70	70	31	20	20																36	29	32	89	 	 			38	1			2		5																			
Môc V©n ngoa	0	5	23	\spr\item\equip\boots\obj-shoes18.spr	27	2	2	May tõ vá c©y vµ c¸c lo¹i t¬ th­îng ®¼ng. 		5000	6	0	30	84	84	31	20	20																36	35	32	104	 	 			38	1			2		6																			
X­¬ng Hoµn ngoa	0	5	23	\spr\item\equip\boots\obj-shoes19.spr	27	2	2	Lo¹i giµy bÝ truyÒn ®­îc lµm tõ lôa t¬ hoµn. 		6500	7	0	30	98	98	31	20	20																36	42	32	119	 	 			38	1			2		7																			
TuyÕt Doanh ngoa	0	5	23	\spr\item\equip\boots\obj-shoes19.spr	27	2	2	§­îc lµm tõ t¬ Thiªn TÇm vµ t¬ B¹ch Ng©n. 		9000	8	0	30	112	112	31	20	20																36	49	32	134	 	 			38	1			2		8																			
SÝnh Sa ngoa	0	5	23	\spr\item\equip\boots\obj-shoes20.spr	27	2	2	"Dïng c¸c lo¹i t¬ cùc nhÑ chÕ thµnh, ®é dÎo rÊt cao. "		12000	9	0	30	126	126	31	20	20																36	56	32	149	 	 			38	1			2		9																			
Phi Phông ngoa	0	5	23	\spr\item\equip\boots\obj-shoes20.spr	27	2	2	"Theo truyÒn thuyÕt lo¹i giµy nµy ®­îc may tõ l«ng chim Phông Hoµng , cã thÓ cìi m©y, ®i trªn mÆt n­íc. "		15000	10	0	30	140	140	31	20	20																36	62							38	1			2		10																			
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Thiªn Hoµng Long Long Khèc Thiªn Lý 	0	5	24	\Spr\item\equip\boots\obj-shoes07.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	10	0	30	140	140	31	75	75																36	60											1	37	6	4	85	120	200	135	1	3												
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	1	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	134	10	10	85	180	180	105	19	19	89	180	180	108	20	20
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	2	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	3	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	4	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	5	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	6	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	7	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	8	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
Hoµng Kim T©n Thñ (Giµy)	0	5	25	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ Hoµng Kim	4	20000	9	0	30	140	140	31	75	75																36	90											1	39	5	4	111	30	30	105	19	19	85	150	150									
